,x,y,z,labels
2457,17.80078,-5.0783153,-4.716448,8
2458,12.935456,0.43860015,0.28213707,4
2459,3.6332142,-11.054341,2.5936873,0
2460,14.548118,0.29278252,0.17343645,8
2461,13.490904,1.8079848,-1.596749,8
2462,13.703094,1.9266629,-0.7576867,4
2463,-0.4031343,-9.476854,5.256634,0
2464,4.8638425,1.0348532,9.882083,0
2465,10.694598,0.5828211,-1.3911955,8
2466,7.2929854,-0.31050315,10.825563,0
2467,2.5213373,6.4645114,-1.5004648,8
2468,4.3284254,0.9248956,9.980951,0
2469,11.812734,-5.319527,-7.1622696,8
2470,14.622377,0.5976762,-3.293779,8
2471,1.1675665,6.883053,-0.49672866,7
2472,15.663081,-4.576304,-7.321741,8
2473,15.39136,-1.8562979,-4.8077292,8
2474,15.434548,-5.421314,-10.653475,8
2475,17.214407,-5.412009,-5.002237,8
2476,7.518147,-1.135101,10.40457,0
2477,2.9875004,-4.9308457,10.28329,0
2478,17.90892,-5.4521866,-8.581954,8
2479,10.9582205,1.9260012,-3.461485,8
2480,12.794716,0.3972465,-4.8093576,8
2481,8.033445,-1.2466406,10.518767,0
2482,13.201201,-2.6034648,-3.4040804,8
2483,16.408258,-3.326467,-10.110596,8
2484,4.3994427,-2.5448723,9.956185,0
2485,9.278158,-1.2234132,3.606915,0
2486,8.110236,-1.2343715,10.536221,0
2487,5.289841,0.5852309,9.6441145,0
2488,-1.5403965,-3.4110687,9.113663,0
2489,9.690633,-0.27432084,0.38305718,0
2490,18.536963,-4.2196803,-5.915731,8
2491,3.1150348,-2.516678,11.181591,0
2492,4.8159714,-0.8867301,12.249628,0
2493,3.1187654,-1.8875502,9.183648,0
2494,2.929597,0.58887947,7.368072,0
2495,10.242191,-1.5080732,0.7154711,0
2496,7.4851284,-8.494332,0.4978281,0
2497,5.4627085,1.3006338,7.633916,0
2498,13.3566065,-1.2250844,0.36017212,8
2499,8.520607,-5.561549,5.2067976,0
2500,6.8568244,0.59467685,9.616346,0
2501,5.064721,2.100946,5.1323185,0
2502,15.181041,-4.2372293,-7.386069,8
2503,3.7286735,-1.556563,9.456916,0
2504,12.164877,-1.2932436,0.15486498,8
2505,16.65113,-3.2890818,-5.141725,8
2506,5.465655,2.0484061,4.5281935,0
2507,11.134371,-1.0244967,-9.002633,8
2508,4.8414297,-1.3239875,12.325185,0
2509,17.620644,-4.713047,-4.5825324,8
2510,7.697574,-10.972578,6.0622153,0
2511,17.512587,-5.7524986,-8.465659,8
2512,2.1862311,-11.501885,5.466507,0
2513,3.2702796,-2.235762,10.990537,0
2514,18.132715,5.517524,0.268881,4
2515,13.581081,-5.6199164,-3.2603745,8
2516,5.6592617,-1.2993459,13.023114,0
2517,5.8082037,-9.176532,1.4408708,0
2518,12.507178,-1.0190119,-0.24852927,8
2519,11.532412,-5.295301,-5.3866906,8
2520,1.1456388,-6.955091,4.920368,0
2521,2.0368204,-4.888119,10.742916,0
2522,6.221446,-10.197049,0.6418145,0
2523,7.7667294,4.1882286,3.3763819,0
2524,5.796805,0.50370455,9.383147,0
2525,3.255765,-9.463681,1.5817039,0
2526,2.3573253,0.23098823,8.289643,0
2527,12.895284,-2.1427128,-5.0039096,8
2528,15.689645,-2.8714294,-9.659876,8
2529,15.145451,9.0775385,1.5301397,4
2530,16.325338,-3.624571,-10.066447,8
2531,13.053272,-5.002129,-8.027564,8
2532,1.431686,0.813378,-10.174766,8
2533,13.8512125,0.034134995,-1.4805197,8
2534,8.332128,-2.6138597,3.997354,0
2535,12.898253,-0.7720622,0.016866159,8
2536,4.9060993,1.6716913,10.3578,0
2537,4.7378044,-0.50026536,10.162277,0
2538,-0.80055094,6.7282825,-7.1267776,7
2539,6.084464,-0.5227045,6.286923,0
2540,1.333828,-1.8501378,-9.1783285,0
2541,17.566689,-5.2233152,-7.560359,8
2542,2.6616929,1.9952936,5.278718,0
2543,11.239365,1.0937328,0.7776623,0
2544,12.738016,0.45573002,1.4442049,4
2545,8.722294,-1.5325643,3.927582,0
2546,13.013628,-0.96777207,-4.1563616,8
2547,8.450497,-2.4976506,4.1223745,0
2548,4.633591,-9.898952,6.236511,0
2549,15.560161,6.0214176,-0.388435,4
2550,6.2444777,-0.6475949,6.2073293,0
2551,-1.0104681,6.694841,-6.994634,7
2552,4.732346,2.8771083,9.28608,0
2553,14.094399,-0.7551368,-0.8972778,8
2554,3.878551,0.5217515,10.528471,0
2555,13.259573,-3.6062782,-5.6490216,8
2556,4.666433,-1.498477,12.690105,0
2557,15.062045,-3.8360543,-6.6208773,8
2558,4.7197604,1.479686,10.200179,0
2559,12.062728,-0.084905215,0.55135906,4
2560,9.421533,-6.5620713,4.6789193,0
2561,11.599168,-5.63892,-7.37596,8
2562,2.9749994,-0.60233927,12.647815,2
2563,5.089718,1.401243,6.9240456,0
2564,6.3389535,1.39786,8.60748,0
2565,5.3178124,0.68929994,6.798958,0
2566,13.181509,-0.6004046,-0.066974044,8
2567,12.645492,4.6014876,-0.53623885,4
2568,17.836868,-4.7811384,-4.7339773,8
2569,13.80489,-0.5054483,-5.1983438,8
2570,2.6850777,0.62192374,6.9041553,3
2571,4.8551083,-1.4334637,11.899416,0
2572,10.6252165,-1.6195226,0.43645525,0
2573,15.852716,-2.8731747,-9.780143,8
2574,16.450426,3.7485366,0.2519158,4
2575,7.4529276,-0.17424272,10.114768,0
2576,7.3105507,-0.37663147,10.86637,0
2577,13.441698,-1.0622025,-6.939192,8
2578,14.428508,7.018727,-0.9140547,4
2579,6.033294,-0.20344613,7.5145946,0
2580,5.17622,-1.9072429,12.152489,0
2581,18.235512,-4.172315,-6.0162816,8
2582,14.254366,0.16742882,-2.8835745,8
2583,17.84534,-5.1411433,-6.773617,8
2584,18.10371,-5.9578457,-4.682034,8
2585,17.094542,-4.202291,-8.006267,8
2586,7.160234,-9.71081,0.6593415,1
2587,-0.6200837,-8.230892,-0.2109136,0
2588,15.506839,-1.4946632,-5.570428,8
2589,14.673007,-2.5320702,-6.091169,8
2590,12.4518,2.1054854,1.0171995,4
2591,16.506083,9.953099,5.242093,4
2592,15.891786,7.0753756,-0.29910123,4
2593,2.7317352,-2.088041,9.167603,0
2594,4.110402,-1.3025016,9.431736,0
2595,14.087556,-2.334927,-9.644235,8
2596,13.407195,0.1808547,-0.6369029,8
2597,14.493574,-2.1531055,-3.0831716,8
2598,6.1844845,0.59146905,9.035326,0
2599,13.0798025,-8.600513,8.25266,1
2600,14.37698,-3.9718902,-3.9645686,8
2601,15.0225525,-4.611768,-10.515561,8
2602,5.244295,-1.8490006,12.40413,0
2603,6.457842,-10.050541,0.715734,1
2604,14.203907,-2.9395533,-5.0875535,8
2605,11.411913,-5.6482115,-7.33187,8
2606,17.509628,-4.095795,-3.930716,8
2607,4.3370156,0.7495417,10.112468,0
2608,7.350315,-9.397851,0.59820986,0
2609,17.142717,-4.3876076,-7.677332,8
2610,18.37076,-4.631739,-8.544615,8
2611,-0.31984317,6.689751,-7.101724,7
2612,17.04104,-4.371908,-9.399311,8
2613,13.503876,-0.2585013,-10.794794,8
2614,5.364723,-10.609628,1.4051108,0
2615,4.6668878,2.2749193,5.4064956,0
2616,5.658977,-7.8280153,2.3320663,0
2617,17.93531,-3.080099,-7.0057273,8
2618,4.2915816,0.25494444,10.994666,0
2619,12.280253,0.8898699,-0.5545924,8
2620,4.9541936,2.1759884,10.112751,0
2621,14.95398,4.817073,2.301867,4
2622,0.29066402,-16.364489,6.1674438,0
2623,13.583834,0.9389234,-3.9545617,8
2624,5.5448437,-10.710218,0.36778504,0
2625,12.680473,-2.77579,-5.247667,8
2626,5.7942324,2.0441,4.9490447,0
2627,15.589543,-1.3446475,-5.6171885,8
2628,18.183523,-6.0525627,-4.70899,8
2629,17.525005,-3.4598248,-6.695675,8
2630,7.859039,-9.020057,0.46748737,0
2631,2.9648912,-4.194188,10.468988,0
2632,8.0736685,-3.982308,3.833654,0
2633,17.866817,-5.890958,-4.78225,8
2634,-1.666966,-2.9978158,9.633964,0
2635,16.719772,-2.7297735,-9.127709,8
2636,4.568212,-8.16915,0.7010018,0
2637,2.4464226,-9.392381,2.0816844,0
2638,5.2297645,-7.662633,7.117056,0
2639,15.110246,2.3642712,0.747881,4
2640,13.271602,-0.0023757725,-1.5646853,8
2641,15.920553,-3.4429493,-10.015607,8
2642,10.993023,-1.399509,-0.9380699,8
2643,14.442181,-3.1231272,-4.3707013,8
2644,11.503593,0.5229315,1.2215188,4
2645,17.054935,-4.6756887,-7.6594934,8
2646,2.2546146,-2.2755022,9.3459425,0
2647,6.3643827,1.0334128,8.558047,0
2648,18.23994,-4.9245024,-8.397795,8
2649,9.578793,-6.5128217,4.155924,0
2650,17.991009,-5.6346974,-4.645028,8
2651,5.8093214,2.1067655,9.838315,0
2652,6.100392,-7.931323,2.8724983,0
2653,12.851086,2.3743706,0.30763227,4
2654,-0.26217306,-8.9087925,6.539252,0
2655,10.651704,1.3655442,0.24389926,0
2656,4.3804173,-10.777979,6.108757,0
2657,8.107233,-0.8915416,10.392647,0
2658,15.334215,-3.6732845,-4.783964,8
2659,4.366145,-1.9093497,10.594066,0
2660,3.16626,-2.3723602,11.173094,0
2661,0.31551856,-15.033487,6.454313,0
2662,12.962039,2.4140992,0.11628161,4
2663,3.9752102,-10.841028,1.4507809,0
2664,12.017368,-5.7054415,-7.1333294,8
2665,14.876328,-1.1282214,-2.9419792,8
2666,5.3758607,2.1895678,11.690097,0
2667,17.053411,-2.0188046,-4.4937787,8
2668,4.9836535,-7.6207085,7.178599,0
2669,12.141911,1.4691702,-1.5337048,8
2670,0.78448415,-11.643801,7.536452,0
2671,15.576475,-1.2435093,-5.6589603,8
2672,12.954928,-2.1066136,-1.6734827,8
2673,3.0310485,-1.93791,9.350915,0
2674,4.397092,0.43708402,11.054641,0
2675,3.7697544,-9.801407,1.6565502,0
2676,14.307953,0.7253295,-2.3323996,8
2677,13.297926,-4.9162354,-7.957242,8
2678,6.3018103,-0.68631804,5.9237304,0
2679,4.373777,2.9512734,5.7585826,0
2680,14.114974,-0.8535515,-1.075105,8
2681,3.6894088,-0.5896586,11.949443,0
2682,10.189026,-6.3533607,4.0868344,0
2683,12.759412,-2.6927319,-11.183181,8
2684,17.917324,-1.4921522,-5.852676,8
2685,4.345838,-0.69470024,12.248451,0
2686,-2.0083473,-4.0939035,11.072566,0
2687,4.8827434,1.9568316,6.5431895,0
2688,12.805342,0.50521773,0.1906783,4
2689,10.282112,-1.4631375,0.67543644,0
2690,13.473009,-0.19933257,-5.4435587,8
2691,5.282673,0.39687163,9.576548,0
2692,10.117672,5.492581,6.503709,4
2693,2.904005,0.5410553,7.431876,0
2694,9.794297,6.4200497,1.501152,4
2695,7.4512777,-1.1206813,10.203438,0
2696,4.77097,0.66088754,3.7759144,0
2697,11.004767,3.1647778,0.8384226,0
2698,6.7853603,-0.15567529,9.62355,0
2699,4.4848123,-2.524882,10.055411,0
2700,4.9109945,-8.177243,0.9390274,0
2701,10.376321,1.4120911,-1.7455256,8
2702,4.2198544,-10.584452,7.003634,0
2703,15.490029,-4.0117993,-10.383703,8
2704,6.4090977,-0.7127408,9.305313,0
2705,3.3378115,1.3443056,5.0290675,0
2706,15.230729,-1.9172032,-5.730143,8
2707,0.92173076,-0.83556396,-10.252218,0
2708,0.2864912,-16.41082,6.2108197,0
2709,17.65033,-3.7728071,-7.9273653,8
2710,14.830634,0.5392377,-3.177695,8
2711,17.677036,-5.136541,-4.6805787,8
2712,-7.0889997,-8.70781,8.358496,2
2713,9.879738,1.3182044,-1.6955389,8
2714,12.498441,0.77045107,-0.5102147,8
2715,5.2063894,-1.8077692,12.587433,0
2716,18.74662,-4.435006,-9.209307,8
2717,-2.9390607,-4.369555,10.988145,2
2718,2.5866716,-0.52292615,12.945649,2
2719,7.997835,0.34113184,9.771132,0
2720,1.364101,-1.940442,-9.082459,0
2721,5.4901767,-9.11227,1.3958622,0
2722,15.544114,1.5974509,-1.3563778,8
2723,17.73578,-4.741473,-4.070683,8
2724,14.957225,0.33794683,0.42216143,8
2725,5.8637633,1.5972924,8.137092,0
2726,18.588076,-4.473008,-8.846513,8
2727,4.283143,-1.2960781,11.688691,0
2728,17.07377,-4.186018,-7.904474,8
2729,6.4866157,0.26901537,9.343995,0
2730,15.473949,-3.0244074,-4.202537,8
2731,4.369056,1.164959,9.833532,0
2732,13.500181,-1.3084345,-5.318142,8
2733,2.3734736,1.5785371,4.6607385,0
2734,11.9165535,-2.6532695,-5.337725,8
2735,17.5181,-2.6500487,-5.8034782,8
2736,8.13511,-0.7371966,10.309517,0
2737,12.8246565,0.15090348,-0.14982909,8
2738,15.03681,0.8063174,-3.4597232,8
2739,3.3185208,-11.277949,4.4170666,0
2740,2.195544,-9.367288,2.3437564,0
2741,13.539957,-3.7554505,-9.368882,8
2742,13.785329,0.2717646,-2.19489,8
2743,2.972033,0.43701816,7.6156387,0
2744,8.805091,-1.9266064,4.070066,0
2745,11.516167,-6.155506,-7.68951,8
2746,11.664381,-0.2694422,-4.439825,8
2747,4.8267293,2.57215,9.64808,0
2748,15.100723,-3.1759524,-6.054992,8
2749,3.9774973,-9.584404,4.9798794,0
2750,4.4368525,-10.115945,1.45652,0
2751,0.099534534,-17.016275,6.8431716,0
2752,15.592483,-3.0572495,-9.779186,8
2753,-0.9704979,-7.757348,6.292507,0
2754,17.710722,-5.749298,-4.9062643,8
2755,-1.3917834,-8.440558,4.424017,0
2756,10.972564,-1.3680203,-1.3316817,8
2757,8.483085,-2.830944,4.3970222,0
2758,14.040225,-0.6608799,-0.7977698,8
2759,6.8406124,-0.77037764,5.657698,0
2760,-8.966567,-1.5248294,-5.487993,5
2761,4.1538553,2.5624874,6.283516,0
2762,5.741475,-10.65268,0.80572414,0
2763,14.175814,0.9152497,-3.1262646,8
2764,-0.7140192,-7.473187,7.7429347,0
2765,7.2539034,-5.6617937,4.3523703,0
2766,9.348981,-0.8933871,2.9786036,4
2767,15.795417,-4.952863,-6.942535,8
2768,13.833182,-4.5723763,-8.033652,8
2769,18.141504,-3.669008,-7.7675424,8
2770,15.582228,-1.3248111,-3.2140691,8
2771,12.830141,1.0568295,-1.628049,8
2772,13.445213,7.8590336,0.6798424,4
2773,10.193402,0.7392804,1.7067715,0
2774,7.317401,-0.15110351,10.017554,0
2775,15.32202,-3.8076339,-5.1473927,8
2776,4.718168,-9.538392,6.395434,0
2777,12.63293,-2.4702632,-5.1764374,8
2778,2.0774016,6.511092,-1.3158793,7
2779,5.1013875,-7.9174886,0.8809613,0
2780,13.419903,-5.3927703,-8.578868,8
2781,5.8400106,2.0369766,10.635098,0
2782,6.1987906,-1.072588,-3.5885797,8
2783,7.0346184,-0.017882243,9.509588,0
2784,16.622974,-2.1312509,-9.780408,8
2785,17.107292,-4.403935,-6.968413,8
2786,16.827747,-4.5658092,-9.258739,8
2787,17.56279,-2.49043,-5.7287917,8
2788,16.579737,-4.5346093,-7.5841265,8
2789,4.2880654,1.0067464,7.4037805,0
2790,9.188539,-6.2430844,4.2681885,0
2791,15.134487,-4.568807,-10.446685,8
2792,11.231829,-5.6698785,-6.3442273,8
2793,-0.6842351,-7.636529,7.712042,0
2794,4.7633047,1.7667712,10.663374,0
2795,13.220697,0.8365825,-2.383656,8
2796,14.759083,0.2945821,-3.1263897,8
2797,12.435562,-2.9223146,-5.2556176,8
2798,16.56342,-4.0810494,-6.301354,8
2799,16.809063,-3.663536,-7.1328425,8
2800,1.0729136,11.402408,4.2416415,7
2801,-6.0096602,7.6507607,-7.7512136,7
2802,-1.9897615,16.787542,-4.494882,7
2803,-0.70932734,14.389991,-0.5830783,7
2804,-2.957246,14.62536,3.6763215,7
2805,-6.7655287,7.8255,-4.25566,7
2806,-1.0283684,18.05762,-3.2265756,7
2807,-0.3279361,10.390006,-2.044824,7
2808,10.387719,3.0017521,-7.2809,7
2809,-5.4247503,3.4772315,2.4700115,7
2810,1.1046495,14.382251,-4.5030785,7
2811,2.0795364,9.3317795,2.253155,7
2812,3.2541757,12.25986,-0.54086596,7
2813,-5.702702,10.086717,-8.549269,7
2814,-0.23886226,16.912561,-3.835779,7
2815,-0.016494596,10.322778,-3.2168832,7
2816,0.8129812,10.949487,-5.4005394,7
2817,2.02668,13.206016,2.6835353,7
2818,2.3908393,14.560323,3.519041,7
2819,2.1969204,8.469076,-6.9403057,5
2820,2.4268477,12.420194,2.2099473,7
2821,-1.8221694,15.278868,-5.526958,7
2822,3.3156128,12.383765,-0.09858141,7
2823,-0.8885141,14.31698,-6.67578,7
2824,1.3309441,10.258883,-1.3081951,7
2825,-3.3589616,16.513191,-4.891382,7
2826,-1.8565361,18.477888,-1.6854427,7
2827,1.1482035,13.985586,3.6722047,7
2828,-1.828154,14.684207,-4.785732,7
2829,3.251216,12.656375,1.3919837,7
2830,-0.06100397,9.351639,-3.8491197,7
2831,-1.9851893,11.505925,-2.0959969,7
2832,2.8322287,9.194055,-4.296838,7
2833,2.3732584,14.871181,0.8962939,7
2834,-0.97191125,17.831116,-3.1485314,7
2835,-2.2737184,11.48955,-3.6441019,7
2836,-2.2299135,7.6454835,-4.6295247,7
2837,-2.6893735,5.354737,2.4913328,7
2838,2.6396086,8.294422,6.414063,7
2839,-1.1340804,7.4183435,-5.178386,7
2840,-11.883287,-2.1535618,-5.728945,5
2841,1.0132573,15.709785,1.6809131,7
2842,2.432339,12.8239765,2.6295664,7
2843,-3.7528396,9.760901,-7.237292,7
2844,-3.055126,6.0217066,-6.4892488,7
2845,-2.048108,15.247741,-5.022379,7
2846,-2.5846426,12.175178,-8.326703,7
2847,1.3037475,9.681758,3.8061903,7
2848,0.4531843,9.784281,3.4840093,7
2849,-3.7405167,6.723775,-4.1093855,7
2850,3.5012414,12.626247,0.10479537,7
2851,-1.3639656,16.63384,-4.154093,7
2852,2.3863614,8.186952,6.6073523,7
2853,-1.4046742,16.649632,-3.2882981,7
2854,-2.2263052,11.510377,-8.347974,7
2855,-3.717694,12.071655,2.8844411,7
2856,-1.5122031,5.7959647,4.6659923,7
2857,-4.1910434,9.075693,-7.6610065,7
2858,1.6757934,10.316346,-3.2876046,7
2859,0.82978946,8.847058,-2.6756902,7
2860,0.9012995,10.822285,3.9925523,7
2861,4.375133,13.925865,0.8284071,0
2862,4.0565968,13.348213,1.7501081,7
2863,-0.33817327,12.697743,-0.76496667,7
2864,1.6028094,11.970082,1.4190754,7
2865,2.684473,8.079231,6.223062,7
2866,1.6362324,8.4584255,-5.7056456,7
2867,-0.39215437,6.4148974,-1.1762856,7
2868,0.24035302,9.170909,-2.1257617,7
2869,-1.4798151,17.387156,-2.8675497,7
2870,-3.7667232,7.365153,-2.4552164,7
2871,1.9164314,15.060717,3.1064868,7
2872,1.8868304,15.156567,2.9400752,7
2873,-1.9112182,18.522966,-4.192807,7
2874,0.981804,15.013765,1.2854775,7
2875,0.21429527,15.359735,-1.9369177,7
2876,0.97877693,7.860212,-0.7330798,7
2877,-8.384232,3.1978412,-0.83274704,7
2878,2.7659237,13.809542,4.0978675,7
2879,1.1448072,9.852952,-3.0723512,7
2880,-3.7596083,12.844264,-9.56962,7
2881,-0.09310163,13.202806,-4.443074,7
2882,0.22592613,10.831489,-2.1829097,7
2883,-2.0267134,6.957603,-3.9771228,7
2884,3.3311672,14.722313,1.987977,7
2885,-1.6791925,7.4373574,-4.3955975,7
2886,1.1281174,15.288902,0.96085703,7
2887,-3.0934286,8.151038,-7.184686,7
2888,-3.903128,0.1892039,6.3457956,2
2889,2.8218212,10.457125,-4.5533466,7
2890,-3.7170675,12.452192,-9.202548,7
2891,-3.7881007,8.6625395,-5.574757,7
2892,-1.9156619,13.118924,-6.0476866,7
2893,-1.7371693,15.231485,-5.7426395,7
2894,-3.0092254,8.187934,-4.9279556,7
2895,-1.6307462,16.856516,-4.4356446,7
2896,0.666066,8.851752,1.9050733,7
2897,1.1462796,13.816785,-4.329874,7
2898,2.987682,7.905254,6.0564594,7
2899,2.222929,9.002071,-7.154833,7
2900,0.36195284,10.935063,1.4259104,7
2901,-1.1393692,14.51653,-6.007523,7
2902,0.47925752,12.492745,-0.024312017,7
2903,-5.067498,8.028133,2.1552687,0
2904,0.52316743,10.731547,4.0255327,7
2905,0.38980886,6.296725,-0.9156087,7
2906,-2.9987059,14.496197,-7.191169,7
2907,0.5384667,9.1646805,2.3016522,7
2908,-2.4533439,9.167592,-6.0654583,7
2909,0.21398684,11.400708,-2.3524616,7
2910,1.3146039,7.6513357,0.62567616,7
2911,2.309359,12.831468,-5.8708153,7
2912,0.5238743,12.758834,0.79903954,7
2913,-1.5524184,8.773223,-1.4261042,7
2914,-1.079862,6.859099,-4.9100075,7
2915,-2.7849696,9.59111,-7.2912316,7
2916,-1.7326213,8.0506315,-8.567726,3
2917,0.51668835,9.267207,2.8392506,7
2918,2.2933774,15.775038,2.0817437,7
2919,1.635241,15.755879,3.1969774,7
2920,1.4847021,12.831954,0.32940242,7
2921,-1.6392462,19.200607,-2.3794901,7
2922,1.7188537,7.9347115,0.294597,7
2923,10.40871,3.0772557,-7.2706604,7
2924,3.5761564,9.20625,7.006385,7
2925,-0.20561637,4.178721,-1.5716245,7
2926,-1.0908396,15.0458145,0.38210323,7
2927,-6.148668,-1.6010505,-5.9911475,5
2928,-0.09057214,15.774712,-1.2474307,7
2929,2.547085,8.306853,6.358743,7
2930,-3.9177935,7.9318385,-7.7391734,7
2931,2.0738678,12.577634,-4.366716,7
2932,-1.6290437,19.153273,-2.5013146,7
2933,-3.3272612,14.600516,4.3117995,7
2934,-1.0085859,14.523723,-4.794576,7
2935,-4.3259497,6.8888497,-4.379889,7
2936,1.4113036,8.368792,5.73969,7
2937,-5.771663,7.759277,-7.731911,7
2938,0.2774317,15.834266,-2.9066398,7
2939,-1.4625254,14.657422,-5.7547183,7
2940,-0.8912683,16.420639,0.20693104,7
2941,-1.8709003,14.461753,-1.1215932,7
2942,0.30955943,10.343533,-4.3315196,7
2943,-0.21879423,17.936178,-3.4177458,7
2944,-1.8840061,15.092436,-5.0007324,7
2945,-2.7064354,14.335998,-4.7869105,7
2946,1.918274,9.669487,-3.7349474,7
2947,-0.081164576,9.185624,-1.3748155,7
2948,1.1620468,10.092695,-2.6838756,7
2949,1.0598942,9.152329,-3.147903,7
2950,1.9011652,6.9962544,6.013615,0
2951,-0.9235943,9.952387,-1.8575398,7
2952,-7.663534,-0.14699633,-4.6335745,5
2953,1.3102815,11.357702,0.7216355,7
2954,3.334609,12.384393,-0.5354931,7
2955,3.2567081,13.2134905,2.7332592,7
2956,5.7133904,-0.7587799,-12.707036,5
2957,-1.5475758,17.654812,-3.1574497,7
2958,-0.73957586,14.142338,-0.1912817,7
2959,-2.4491613,15.682754,1.978155,7
2960,-1.729768,15.391053,1.4202973,7
2961,-10.039405,10.383312,2.9277773,7
2962,-9.507737,2.5266073,4.7985077,7
2963,3.0837445,13.29515,2.8476434,7
2964,1.2021726,10.515669,-1.132072,7
2965,2.1573083,14.118252,-4.144767,7
2966,1.8041573,9.213282,-4.2136693,7
2967,-1.8623921,3.765536,-15.574191,3
2968,-3.2245216,8.345479,-4.791705,7
2969,-0.2821779,10.915021,-3.3973143,7
2970,4.194835,15.778125,0.06947546,7
2971,-1.8901763,10.630071,-6.162466,7
2972,0.4568344,18.935648,-0.83499837,7
2973,0.06472463,5.2275033,-13.40606,3
2974,2.1335642,12.35406,-4.3453026,7
2975,1.0255088,5.9303203,-3.7895668,7
2976,-0.8995386,17.570232,-3.3317072,7
2977,0.2747461,11.481074,-2.318312,7
2978,-1.0979347,15.480059,-2.3685122,7
2979,-1.1514454,7.0350046,-3.0597594,7
2980,2.5931096,15.68763,1.1511594,7
2981,1.0649315,16.159153,-2.9675155,7
2982,-1.8378534,9.581989,-8.315225,7
2983,-2.95378,14.303844,-8.583842,7
2984,2.2635367,15.457173,1.3309385,7
2985,-0.7178513,10.592518,0.17368174,7
2986,-1.5717413,10.036237,-6.887725,7
2987,-1.0427499,12.045488,9.819151,9
2988,1.9953308,10.974074,-5.4500313,7
2989,2.6987202,12.645753,2.323367,7
2990,-0.63846076,12.391984,-2.0385401,7
2991,1.7573506,10.620819,-2.4228222,7
2992,-1.9577911,13.42082,-3.4102309,7
2993,-2.9178994,6.9064727,-3.3627105,7
2994,2.977649,13.152829,-4.7652764,7
2995,-0.37826502,16.500782,-1.5742013,7
2996,-3.7464962,9.282657,-8.543951,7
2997,-7.4868956,7.1565495,-8.082505,7
2998,1.4591116,13.517353,0.9234346,7
2999,1.6007179,16.124697,2.7531297,7
3000,1.8222861,15.540297,1.1174656,7
3001,-1.0594244,17.18011,-3.4262042,7
3002,1.967178,13.0988865,-3.742148,7
3003,-0.71459126,15.896763,0.048881225,7
3004,1.0798005,14.889006,-4.676709,7
3005,0.9841394,16.255217,1.2442114,7
3006,-4.9156923,10.601643,-7.698645,7
3007,-3.4657638,9.2696495,-8.969583,5
3008,4.1685143,14.446177,0.33835766,7
3009,1.0104811,14.404778,-4.2990074,7
3010,1.666729,9.882965,1.2496775,7
3011,-11.302418,2.9942958,-8.920552,5
3012,2.2634478,7.4005795,-4.2244635,7
3013,-0.8144115,15.8703785,0.04532413,7
3014,0.72260004,9.024494,2.0455856,7
3015,-2.601157,8.25744,-4.7031107,7
3016,-3.2831483,14.388835,-7.2961245,7
3017,0.44355348,18.908451,-0.9210288,7
3018,0.27078542,11.522426,-2.0938842,7
3019,3.1269872,14.497755,1.4191817,7
3020,-1.6331466,15.349838,1.4495068,7
3021,2.930854,13.694751,4.330683,7
3022,-0.6021631,19.200098,-3.5114565,7
3023,-1.7504292,8.247022,-1.4242357,7
3024,2.6465602,8.831514,2.4844446,7
3025,-1.4264302,17.399586,-2.5942585,7
3026,-0.46139294,17.426773,-2.6669352,7
3027,4.0164466,9.850001,7.3586545,0
3028,3.179856,11.236864,-4.5372963,7
3029,3.3528695,9.336042,6.9295774,7
3030,2.201186,10.028517,-4.3244653,7
3031,-4.854001,11.411313,-8.567391,7
3032,-1.8051033,6.639612,-6.2851954,7
3033,2.9545455,-10.669884,4.2310038,0
3034,-1.1556197,9.056368,-6.9935646,7
3035,-2.6143622,11.855051,-7.342454,7
3036,-0.1868149,11.60296,-3.5052686,7
3037,1.0844887,16.640432,3.140701,7
3038,-1.7599703,5.055649,0.8235103,7
3039,-2.5256135,8.873294,-6.7372932,7
3040,-2.4307194,10.051143,-7.5782275,7
3041,-2.3258798,16.901958,-4.5980806,7
3042,-1.6817416,9.09062,-1.3403325,7
3043,3.2558935,-6.891787,3.7057834,0
3044,2.2987278,-6.8971,3.836638,0
3045,0.2402471,13.56164,-3.694526,7
3046,3.8074794,13.073555,1.1726152,7
3047,0.5816232,18.749105,-1.2268244,7
3048,2.6445231,14.498072,1.3821973,7
3049,-2.269329,10.980517,-7.7248554,7
3050,-0.94345033,10.37893,-3.1352878,7
3051,-2.9903414,7.539256,-7.1939087,7
3052,-1.4313482,17.434275,-4.2867327,7
3053,2.325883,13.164878,3.8690696,7
3054,2.3131108,8.014685,6.2864103,7
3055,-1.6758666,12.260779,-5.0221877,7
3056,-0.18128237,13.2535305,-5.042357,7
3057,0.653808,11.037594,4.1347585,7
3058,1.2918501,9.675095,3.8083065,7
3059,-1.3067178,17.053009,-2.2074401,7
3060,2.916102,7.528728,2.974879,7
3061,-3.9087515,8.882587,-5.5146513,7
3062,2.238596,12.855475,-5.376967,7
3063,-3.1370323,9.825339,-8.052334,7
3064,-0.5490276,13.64357,-2.9377012,7
3065,-3.3164086,16.323536,-4.9075255,7
3066,-3.1634085,14.815925,3.884709,7
3067,-0.57571733,6.8909497,-5.0379286,7
3068,-1.5320237,16.09103,-3.4953504,7
3069,0.33090463,2.239267,4.0484486,0
3070,1.3029631,8.625055,5.2288322,7
